dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,fullload,FullLoad,1.0,full,n522733,202248864,Where is it?,Street,"[""street""]",1.0,7103,2,visionzip_image_only,0,fullload,,471.98136360384524,,,762.057053972967,767.1696220058948,19.248016993515193,786.41763899941,1226833920,2368,64,,710.4595541022718,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n522733,202248864,Where is it?,Street,"[""street""]",1.0,7103,2,visionzip_image_only,0,prefix,0.15543948393315077,130.00935374293476,42.85323852673173,200.6292400183156,36.196221015416086,236.8670350406319,18.480687052942812,255.3477220935747,320864256,576,65,151.96800930425525,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n522733,202248864,Where is it?,Street,"[""street""]",1.0,7103,2,visionzip_image_only,0,prefix,0.27565076015889645,209.87892034463584,76.05232216883451,341.5450690081343,36.28647397272289,377.87468102760613,18.829750013537705,396.70443104114383,622854144,1152,65,258.99869960267097,0.0,18.0,37,0.4864864864864865,0.5076923076923077,"[0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077]",0.0,576,603979776,18874368,64,1,622854144,9582371.446153846,9437184.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n522733,202249061,Does the traffic signal to the left of the signal light look metallic and high?,Yes,"[""yes""]",1.0,3869,2,visionzip_image_only,0,fullload,,441.45001331344247,,,695.8377379924059,701.0431449161842,19.02855304069817,720.0716979568824,1226833920,2368,64,,643.4876021230593,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n522733,202249061,Does the traffic signal to the left of the signal light look metallic and high?,Yes,"[""yes""]",1.0,3869,2,visionzip_image_only,0,prefix,0.14682940673083067,137.65366352163255,42.64449968468398,207.45511597488075,38.68452599272132,246.17954704444855,18.811512971296906,264.99106001574546,320864256,576,65,159.1226194286719,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n522733,202249061,Does the traffic signal to the left of the signal light look metallic and high?,Yes,"[""yes""]",1.0,3869,2,visionzip_image_only,0,prefix,0.27936685364693403,227.56144707091153,78.51966482121497,361.48334003519267,38.69953809771687,400.22739907726645,19.643878913484514,419.87127799075097,622854144,1152,65,276.3632112182677,0.0,18.0,37,0.4864864864864865,0.5076923076923077,"[0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077]",0.0,576,603979776,18874368,64,1,622854144,9582371.446153846,9437184.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n522733,202249022,Of what color is the car that is to the right of the other car?,Black,"[""beige""]",0.0,6054,2,visionzip_image_only,0,fullload,,444.92396153509617,,,712.4966689152643,717.5713829929009,24.30556307081133,741.8769460637122,1226833920,2368,64,,666.6213982971385,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,visionzip_repack_prefix@25,ImageOnly-Repack+Prefix,0.25,chunk,n522733,202249022,Of what color is the car that is to the right of the other car?,Black,"[""beige""]",0.0,6054,2,visionzip_image_only,0,prefix,0.17733464483171701,141.57947583589703,46.440119040198624,217.81362302135676,36.68861696496606,254.54165798146278,19.925176980905235,274.466834962368,320864256,576,65,165.4189944965765,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,visionzip_image_only,0
gqa,visionzip_repack_prefix@50,ImageOnly-Repack+Prefix,0.5,chunk,n522733,202249022,Of what color is the car that is to the right of the other car?,Black,"[""beige""]",0.0,6054,2,visionzip_image_only,0,prefix,0.3564818762242794,246.4935986790806,96.42733342479914,418.040368007496,41.523566003888845,459.6305650193244,18.355911946855485,477.9864769661799,622854144,1152,65,314.07172174658626,0.0,18.0,37,0.4864864864864865,0.5076923076923077,"[0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077, 0.5076923076923077]",0.0,576,603979776,18874368,64,1,622854144,9582371.446153846,9437184.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]]",sidecar,True,visionzip_image_only,0
gqa,fullload,FullLoad,1.0,full,n522733,202248991,What color is the SUV that is not little?,Black,"[""black""]",1.0,6054,2,visionzip_image_only,0,fullload,,423.02454041782767,,,656.4236470730975,661.5354489767924,19.284948939457536,680.8203979162499,1226833920,2368,64,,613.2572181522846,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
