dialog_id,image_id,turn_id,question_id,method_key,prediction,score,end_to_end_ttft_ms,request_e2e_ms,decode_ms,ssd_read_bytes,ssd_read_ms,normal_kv_preads,separator_preads,scatter_ms,first_k_planning_ms,selected_ratio,vision_forward_count,cache_hit
mtgqa_000024,n181355,3,20668067,prefix45,Coffee table,1.0,450.40133805014193,526.2130870250985,75.64767496660352,589299712,232.4807890690863,64,1,88.984708301723,0.39904925506561995,0.4594594594594595,0,True
mtgqa_000025,n181355,1,20667382,recompute,No,0.0,525.0052099581808,544.4090059027076,19.31635499931872,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000025,n181355,1,20667382,fullload,No,0.0,524.9755110125989,543.8525050412863,18.793361959978938,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000025,n181355,1,20667382,prefix25,No,0.0,525.6494650384411,545.1926459791139,19.44331091362983,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000025,n181355,1,20667382,prefix45,No,0.0,525.1025710022077,543.9287279732525,18.744606990367174,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000025,n181355,2,20668045,recompute,Yes,1.0,525.8893739664927,545.0500829610974,19.067484070546925,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000025,n181355,2,20668045,fullload,Yes,1.0,756.372623029165,776.8661540467292,20.355722052045166,1226833920,467.90859394241124,64,0,0.0,0.0,1.0,0,True
mtgqa_000025,n181355,2,20668045,prefix25,Yes,1.0,267.96622201800346,287.56856999825686,19.422439974732697,320864256,126.54460477642715,64,1,52.275171503424644,0.2575505059212446,0.24324324324324326,0,True
mtgqa_000025,n181355,2,20668045,prefix45,Yes,1.0,433.05832403711975,452.1561689907685,18.930078949779272,589299712,224.89086957648396,64,1,87.19182689674199,0.3935879794880748,0.4594594594594595,0,True
mtgqa_000025,n181355,3,20667489,recompute,No,1.0,561.1075800843537,580.1772670820355,18.983118934556842,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000025,n181355,3,20667489,fullload,No,1.0,766.8037420371547,791.650299099274,24.71159305423498,1226833920,475.87740304879844,64,0,0.0,0.0,1.0,0,True
mtgqa_000025,n181355,3,20667489,prefix25,No,1.0,284.5436380011961,304.29413402453065,19.57962301094085,320864256,134.7370509756729,64,1,56.62369343917817,0.2689664252102375,0.24324324324324326,0,True
mtgqa_000025,n181355,3,20667489,prefix45,No,1.0,434.1375189833343,453.5447839880362,19.231793005019426,589299712,224.58742663729936,64,1,86.16301976144314,0.3852969966828823,0.4594594594594595,0,True
mtgqa_000026,n181355,1,20667855,recompute,Left,1.0,556.3872769707814,575.216846074909,18.743883003480732,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000026,n181355,1,20667855,fullload,Left,1.0,563.934794976376,582.5580250239,18.542478093877435,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000026,n181355,1,20667855,prefix25,Left,1.0,556.2606900930405,575.5215290701017,19.166772020980716,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000026,n181355,1,20667855,prefix45,Left,1.0,556.2373180873692,576.0767400497571,19.73916497081518,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000026,n181355,2,20667443,recompute,Gray,1.0,532.7619870658964,552.4922650074586,19.634402939118445,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000026,n181355,2,20667443,fullload,Gray,1.0,753.7819220451638,775.7094650296494,21.79988892748952,1226833920,465.9475120715797,64,0,0.0,0.0,1.0,0,True
mtgqa_000026,n181355,2,20667443,prefix25,Gray,1.0,273.08409300167114,292.73204097989947,19.461933057755232,320864256,133.24765907600522,64,1,57.628509937785566,0.25533302687108517,0.24324324324324326,0,True
mtgqa_000026,n181355,2,20667443,prefix45,Gray,1.0,409.54878798220307,430.3869850700721,20.648064091801643,589299712,216.7180555406958,64,1,86.64667408447713,0.3626744728535414,0.4594594594594595,0,True
mtgqa_000026,n181355,3,20667306,recompute,Yes,1.0,570.6286929780617,589.8720560362563,19.149868981912732,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000026,n181355,3,20667306,fullload,Yes,1.0,681.5957819344476,717.0069309649989,35.279077012091875,1226833920,427.7067806106061,64,0,0.0,0.0,1.0,0,True
mtgqa_000026,n181355,3,20667306,prefix25,Yes,1.0,240.43588805943727,259.88811207935214,19.280317006632686,320864256,118.31353267189115,64,1,45.22798769176006,0.22421125322580338,0.24324324324324326,0,True
mtgqa_000026,n181355,3,20667306,prefix45,Yes,1.0,443.02801496814936,462.8970379708335,19.69655801076442,589299712,232.98782692290843,64,1,90.50798055250198,0.3941442118957639,0.4594594594594595,0,True
mtgqa_000027,n181355,1,20667875,recompute,Couch,1.0,524.9497629702091,563.6073289206252,38.56424102559686,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000027,n181355,1,20667875,fullload,Couch,1.0,525.1118659507483,562.1591969393194,36.96842899080366,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000027,n181355,1,20667875,prefix25,Couch,1.0,525.3038679948077,562.2400139691308,36.85433405917138,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000027,n181355,1,20667875,prefix45,Couch,1.0,525.3056229557842,563.4526920039207,38.05877303238958,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000027,n181355,2,20667878,recompute,Yes,1.0,558.2296289503574,578.4529999364167,20.124573027715087,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000027,n181355,2,20667878,fullload,Yes,1.0,712.3235618928447,735.6202739756554,23.158367024734616,1226833920,442.85364996176213,64,0,0.0,0.0,1.0,0,True
mtgqa_000027,n181355,2,20667878,prefix25,Yes,1.0,252.63527093920857,272.5181459682062,19.674027105793357,320864256,123.77554317936301,64,1,49.296925542876124,0.20510097965598106,0.24324324324324326,0,True
mtgqa_000027,n181355,2,20667878,prefix45,Yes,1.0,350.42281192727387,370.2422799542546,19.647278008051217,589299712,186.2320798682049,64,1,72.27136811707169,0.29769015964120626,0.4594594594594595,0,True
mtgqa_000027,n181355,3,20667460,recompute,Short,1.0,561.087568057701,580.3600130602717,19.17387603316456,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000027,n181355,3,20667460,fullload,Short,1.0,671.1552010383457,690.996085992083,19.70814901869744,1226833920,426.99420207645744,64,0,0.0,0.0,1.0,0,True
mtgqa_000027,n181355,3,20667460,prefix25,Short,1.0,252.8783780289814,271.9394579762593,18.885224009864032,320864256,118.0270331678912,64,1,48.49857906810939,0.235395273193717,0.24324324324324326,0,True
mtgqa_000027,n181355,3,20667460,prefix45,Short,1.0,438.86907293926924,458.3669899730012,19.318253034725785,589299712,224.13706337101758,64,1,87.85721578169614,0.3816875396296382,0.4594594594594595,0,True
mtgqa_000028,n181355,1,20667327,recompute,Green,1.0,554.6862029004842,574.1518499562517,19.371382077224553,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000028,n181355,1,20667327,fullload,Green,1.0,554.8462959704921,573.6341880401596,18.697335966862738,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000028,n181355,1,20667327,prefix25,Green,1.0,555.0279300659895,574.0152810467407,18.89707299415022,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000028,n181355,1,20667327,prefix45,Green,1.0,554.6421729959548,573.5242429655045,18.804899998940527,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000028,n181355,2,20667402,recompute,Remote control,0.0,550.4534119972959,605.5965909035876,55.06494699511677,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000028,n181355,2,20667402,fullload,Remote control,0.0,691.8266249122098,749.3422859115526,57.39972507581115,1226833920,428.3057034481317,64,0,0.0,0.0,1.0,0,True
mtgqa_000028,n181355,2,20667402,prefix25,Remote control,0.0,276.7336369724944,334.10096704028547,57.20278900116682,320864256,129.45291597861797,64,1,55.29959639534354,0.24830619804561138,0.24324324324324326,0,True
mtgqa_000028,n181355,2,20667402,prefix45,Remote control,0.0,440.2560410089791,498.5331309726462,58.10872500296682,589299712,232.1841213852167,64,1,90.61639627907425,0.4066973924636841,0.4594594594594595,0,True
mtgqa_000028,n181355,3,20667401,recompute,Wii controller,1.0,571.957626962103,628.6726800026372,56.62585899699479,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000028,n181355,3,20667401,fullload,Wii controller,1.0,761.3518760772422,820.8203100366518,59.338042978197336,1226833920,472.93981548864394,64,0,0.0,0.0,1.0,0,True
mtgqa_000028,n181355,3,20667401,prefix25,Wii controller,1.0,289.05973595101386,346.31738695316017,57.082155952230096,320864256,133.84005520492792,64,1,57.86809476558119,0.29300281312316656,0.24324324324324326,0,True
mtgqa_000028,n181355,3,20667401,prefix45,Wii controller,1.0,439.5569789921865,497.1732060657814,57.44492798112333,589299712,228.81578328087926,64,1,89.32461636140943,0.38975407369434834,0.4594594594594595,0,True
mtgqa_000029,n181355,1,20667347,recompute,Cloth,1.0,555.3385079838336,594.1946000093594,38.76661299727857,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000029,n181355,1,20667347,fullload,Cloth,1.0,554.777117096819,592.4307079985738,37.57241694256663,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000029,n181355,1,20667347,prefix25,Cloth,1.0,554.8156530130655,593.1325739948079,38.22544391732663,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000029,n181355,1,20667347,prefix45,Cloth,1.0,555.0213109236211,593.2523689698428,38.11616008169949,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000029,n181355,2,20667966,recompute,Yes,1.0,560.35615503788,580.0607489654794,19.609725917689502,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000029,n181355,2,20667966,fullload,Yes,1.0,709.7618270199746,729.6257589478046,19.72927199676633,1226833920,443.7361105810851,64,0,0.0,0.0,1.0,0,True
mtgqa_000029,n181355,2,20667966,prefix25,Yes,1.0,222.24636794999242,242.16121598146856,19.743159064091742,320864256,110.8117630938068,64,1,43.20106597151607,0.18289044965058565,0.24324324324324326,0,True
mtgqa_000029,n181355,2,20667966,prefix45,Yes,1.0,429.7630579676479,449.3130890186876,19.373740069568157,589299712,228.6576525075361,64,1,88.44107994809747,0.3913047257810831,0.4594594594594595,0,True
mtgqa_000029,n181355,3,20667423,recompute,Pink,1.0,555.5728779872879,593.3796319877729,37.7309889299795,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000029,n181355,3,20667423,fullload,Pink,1.0,754.3959189206362,793.727190932259,39.21846207231283,1226833920,469.6819956880063,64,0,0.0,0.0,1.0,0,True
mtgqa_000029,n181355,3,20667423,prefix25,Pink,1.0,268.64337595179677,307.67144495621324,38.856809027493,320864256,132.4721846031025,64,1,56.32079497445375,0.28910895343869925,0.24324324324324326,0,True
mtgqa_000029,n181355,3,20667423,prefix45,Pink,1.0,426.2545080855489,464.1017710091546,37.67770598642528,589299712,227.9135352000594,64,1,87.2618401190266,0.3789205802604556,0.4594594594594595,0,True
mtgqa_000030,n181355,1,20667280,recompute,No,1.0,555.3262679604813,575.3041509306058,19.881841959431767,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000030,n181355,1,20667280,fullload,No,1.0,566.0037558991462,585.8849890064448,19.782389048486948,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000030,n181355,1,20667280,prefix25,No,1.0,555.3982330020517,574.492712970823,19.01139202527702,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000030,n181355,1,20667280,prefix45,No,1.0,554.9468499375507,574.5670589385554,19.52589605934918,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000030,n181355,2,20667283,recompute,White,1.0,568.5704239876941,588.0071490537375,19.347451045177877,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000030,n181355,2,20667283,fullload,White,1.0,687.6510130241513,707.782028010115,19.99774796422571,1226833920,433.9913858566433,64,0,0.0,0.0,1.0,0,True
mtgqa_000030,n181355,2,20667283,prefix25,White,1.0,269.76999803446233,289.50268495827913,19.55891796387732,320864256,131.27627118956298,64,1,56.30857218056917,0.2757781185209751,0.24324324324324326,0,True
mtgqa_000030,n181355,2,20667283,prefix45,White,1.0,429.0185129502788,453.1474959803745,23.95502699073404,589299712,217.9981101071462,64,1,83.76337529625744,0.3582522040233016,0.4594594594594595,0,True
mtgqa_000030,n181355,3,20667289,recompute,Short sleeved,1.0,568.3584889629856,640.8149279886857,72.37958407495171,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000030,n181355,3,20667289,fullload,Short sleeved,1.0,739.1682119341567,816.1299639614299,76.8503739964217,1226833920,460.27361846063286,64,0,0.0,0.0,1.0,0,True
mtgqa_000030,n181355,3,20667289,prefix25,Short sleeved,1.0,229.92474492639303,306.56341393478215,76.47740503307432,320864256,115.88606331497431,64,1,44.0568228950724,0.14732603449374437,0.24324324324324326,0,True
mtgqa_000030,n181355,3,20667289,prefix45,Short sleeved,1.0,413.1868709810078,490.9389140084386,77.58354803081602,589299712,220.4566301079467,64,1,84.9987689871341,0.36777404602617025,0.4594594594594595,0,True
mtgqa_000031,n181355,1,20667369,recompute,Remote control,0.0,554.6546340920031,610.1092860335484,55.375413969159126,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000031,n181355,1,20667369,fullload,Remote control,0.0,554.5106990030035,610.3714390192181,55.77165097929537,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000031,n181355,1,20667369,prefix25,Remote control,0.0,554.7604219755158,611.2476029666141,56.39130203053355,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000031,n181355,1,20667369,prefix45,Remote control,0.0,554.4468900188804,611.1181189771742,56.58223095815629,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000031,n181355,2,20667927,recompute,Man,1.0,526.2527549639344,546.1601850111037,19.809252000413835,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000031,n181355,2,20667927,fullload,Man,1.0,779.732799041085,832.1060660528019,52.24197101779282,1226833920,487.5473262509331,64,0,0.0,0.0,1.0,0,True
mtgqa_000031,n181355,2,20667927,prefix25,Woman,0.0,277.8947919141501,297.81489295419306,19.748535007238388,320864256,132.98828108236194,64,1,57.41401482373476,0.2874369965866208,0.24324324324324326,0,True
mtgqa_000031,n181355,2,20667927,prefix45,Man,1.0,419.4441180443391,438.9976450474933,19.382636062800884,589299712,215.8023667288944,64,1,84.04351188801229,0.36555808037519455,0.4594594594594595,0,True
mtgqa_000031,n181355,3,20667921,recompute,Couch,1.0,534.9695150507614,572.9762800037861,37.91522700339556,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000031,n181355,3,20667921,fullload,Couch,1.0,697.8431170573458,736.7182470625266,38.75869500916451,1226833920,437.2931499965489,64,0,0.0,0.0,1.0,0,True
mtgqa_000031,n181355,3,20667921,prefix25,Couch,1.0,231.745335040614,271.42556000035256,39.501360966823995,320864256,115.50329765304923,64,1,45.190562843345106,0.19947381224483252,0.24324324324324326,0,True
mtgqa_000031,n181355,3,20667921,prefix45,Couch,1.0,434.5665220171213,473.5379000194371,38.8056900119409,589299712,224.95623992290348,64,1,87.3179592890665,0.38549036253243685,0.4594594594594595,0,True
mtgqa_000032,n181355,1,20667597,recompute,Yes,0.0,554.9008330563083,574.2779240245,19.280457985587418,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000032,n181355,1,20667597,fullload,Yes,0.0,554.5953320106491,573.3511979924515,18.672605976462364,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000032,n181355,1,20667597,prefix25,Yes,0.0,554.4634270481765,573.321535019204,18.76637095119804,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000032,n181355,1,20667597,prefix45,Yes,0.0,555.4109729127958,575.0169719103724,19.5076500531286,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000032,n181355,2,20667690,recompute,Coffee table,1.0,559.4083010219038,632.3761380044743,72.88685592357069,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000032,n181355,2,20667690,fullload,Coffee table,1.0,784.5497130183503,859.7880649613217,75.11944498401135,1226833920,485.46794580761343,64,0,0.0,0.0,1.0,0,True
mtgqa_000032,n181355,2,20667690,prefix25,Coffee table,1.0,221.07139404397458,299.2468449519947,78.00658990163356,320864256,111.34738207329065,64,1,42.662586783990264,0.17959601245820522,0.24324324324324326,0,True
mtgqa_000032,n181355,2,20667690,prefix45,Coffee table,1.0,450.0480550341308,526.977097033523,76.75353693775833,589299712,236.34695343207568,64,1,90.72217834182084,0.3932130057364702,0.4594594594594595,0,True
mtgqa_000032,n181355,3,20667691,recompute,Coffee table,1.0,537.9813381005079,613.8704000040889,75.79495490062982,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000032,n181355,3,20667691,fullload,Coffee table,1.0,760.8028220711276,863.8272719690576,102.90398891083896,1226833920,471.227498492226,64,0,0.0,0.0,1.0,0,True
mtgqa_000032,n181355,3,20667691,prefix25,Coffee table,1.0,289.28671998437494,365.97783397883177,76.51900895871222,320864256,131.9831240689382,64,1,55.75880187097937,0.27374003548175097,0.24324324324324326,0,True
mtgqa_000032,n181355,3,20667691,prefix45,Coffee table,1.0,451.2321980437264,527.7380980551243,76.33129402529448,589299712,232.06209868658334,64,1,89.62696685921401,0.3863404272124171,0.4594594594594595,0,True
mtgqa_000033,n181355,1,20667919,recompute,Yes,1.0,547.5830570794642,567.1459480654448,19.464812939986587,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000033,n181355,1,20667919,fullload,Yes,1.0,547.045320039615,565.9909939859062,18.86319404002279,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000033,n181355,1,20667919,prefix25,Yes,1.0,547.398217022419,566.946848994121,19.450013991445303,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000033,n181355,1,20667919,prefix45,Yes,1.0,547.4677209276706,566.236795973964,18.68215703871101,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000033,n181355,2,20667511,recompute,Couch,0.0,558.7488390738145,595.8552180090919,37.02226490713656,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000033,n181355,2,20667511,fullload,Couch,0.0,781.7523980047554,822.5667519727722,40.67086905706674,1226833920,478.73012570198625,64,0,0.0,0.0,1.0,0,True
mtgqa_000033,n181355,2,20667511,prefix25,Couch,0.0,280.84064496215433,318.8411210430786,37.82770107500255,320864256,130.07618964184076,64,1,55.260014603845775,0.25953107979148626,0.24324324324324326,0,True
mtgqa_000033,n181355,2,20667511,prefix45,Couch,0.0,430.94383901916444,469.3374779308215,38.21933991275728,589299712,227.76741650886834,64,1,88.78525288309902,0.3916909918189049,0.4594594594594595,0,True
mtgqa_000033,n181355,3,20667515,recompute,Coffee table,1.0,568.4247110038996,643.258644035086,74.74446599371731,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000033,n181355,3,20667515,fullload,Coffee table,1.0,744.1638499731198,821.179759921506,76.90012198872864,1226833920,464.8041733307764,64,0,0.0,0.0,1.0,0,True
mtgqa_000033,n181355,3,20667515,prefix25,Coffee table,1.0,293.6993601033464,370.91419904027134,77.04984699375927,320864256,143.68187077343464,64,1,57.64706828631461,0.2825335832312703,0.24324324324324326,0,True
mtgqa_000033,n181355,3,20667515,prefix45,Coffee table,1.0,431.3787539722398,506.4440850401297,74.88882599864155,589299712,228.90417405869812,64,1,88.5333358310163,0.38963230326771736,0.4594594594594595,0,True
mtgqa_000034,n95369,1,201880402,recompute,No,1.0,510.6253690319136,529.7092930413783,18.993102945387363,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000034,n95369,1,201880402,fullload,No,1.0,511.11097703687847,529.9321530619636,18.737248959951103,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000034,n95369,1,201880402,prefix25,No,1.0,510.5526299448684,529.9885689746588,19.338531070388854,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000034,n95369,1,201880402,prefix45,No,1.0,510.71406598202884,529.6442310791463,18.847650033421814,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000034,n95369,2,201880434,recompute,White,1.0,493.49908402655274,512.5002859858796,18.90965097118169,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000034,n95369,2,201880434,fullload,White,1.0,729.2626090347767,754.0256220381707,24.620241951197386,1132462080,441.4687800453976,64,0,0.0,0.0,1.0,0,True
mtgqa_000034,n95369,2,201880434,prefix25,Silver,0.0,234.36277802102268,253.99558106437325,19.459358998574317,293601280,114.28273608908057,64,1,47.197041916660964,0.20133203361183405,0.23529411764705882,0,True
mtgqa_000034,n95369,2,201880434,prefix45,White,1.0,393.6145229963586,412.67616394907236,18.891202053055167,528482304,206.7828371655196,64,1,81.91671676468104,0.378297409042716,0.4411764705882353,0,True
mtgqa_000034,n95369,3,201880341,recompute,Small,1.0,488.3005110314116,507.1050609694794,18.72098201420158,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000034,n95369,3,201880341,fullload,Small,1.0,670.100886025466,690.1109149912372,19.868762930855155,1132462080,408.32990303169936,64,0,0.0,0.0,1.0,0,True
mtgqa_000034,n95369,3,201880341,prefix25,Small,1.0,240.65528099890798,260.4899969883263,19.659548066556454,293601280,115.53611815907061,64,1,51.33625748567283,0.21222373470664024,0.23529411764705882,0,True
mtgqa_000034,n95369,3,201880341,prefix45,Small,1.0,406.6484769573435,426.7107719788328,19.87516798544675,528482304,208.14234612043947,64,1,83.0828909529373,0.3775589866563678,0.4411764705882353,0,True
mtgqa_000035,n95369,1,201880477,recompute,No,1.0,509.87220206297934,529.4560990296304,19.48545698542148,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000035,n95369,1,201880477,fullload,No,1.0,510.04282000940293,528.7047980818897,18.579174065962434,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000035,n95369,1,201880477,prefix25,No,1.0,510.43773896526545,530.3562460467219,19.820110988803208,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000035,n95369,1,201880477,prefix45,No,1.0,510.05786296445876,528.9471440482885,18.807376036420465,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000035,n95369,2,201880317,recompute,No,1.0,515.4603589326143,534.6824179869145,19.12763703148812,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000035,n95369,2,201880317,fullload,No,1.0,781.5168179804459,826.6332120401785,44.98569306451827,1132462080,469.7751742787659,64,0,0.0,0.0,1.0,0,True
mtgqa_000035,n95369,2,201880317,prefix25,No,1.0,256.2994530890137,275.8701801067218,19.400793011300266,293601280,121.07689981348813,64,1,52.49522614758462,0.22639601957052946,0.23529411764705882,0,True
mtgqa_000035,n95369,2,201880317,prefix45,No,1.0,405.835312907584,425.5470229545608,19.53593408688903,528482304,205.80269664060324,64,1,81.17893722373992,0.3832470392808318,0.4411764705882353,0,True
mtgqa_000035,n95369,3,201880417,recompute,No,1.0,526.1720110429451,545.1712489593774,18.910367973148823,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000035,n95369,3,201880417,fullload,No,1.0,714.228434022516,734.3130559893325,19.950169953517616,1132462080,434.22707193531096,64,0,0.0,0.0,1.0,0,True
mtgqa_000035,n95369,3,201880417,prefix25,No,1.0,217.9898889735341,237.5982670346275,19.43876000586897,293601280,108.17288793623447,64,1,41.826750384643674,0.22000097669661045,0.23529411764705882,0,True
mtgqa_000035,n95369,3,201880417,prefix45,No,1.0,406.0279239201918,425.1915469067171,18.991903052665293,528482304,208.12863891478628,64,1,83.10466981492937,0.37314638029783964,0.4411764705882353,0,True
mtgqa_000036,n95369,1,201880330,recompute,Yes,1.0,481.94533900823444,501.8497739220038,19.805238931439817,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000036,n95369,1,201880330,fullload,Yes,1.0,482.53295908216387,502.32458708342165,19.69092001672834,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000036,n95369,1,201880330,prefix25,Yes,1.0,482.0384370395914,501.5398310497403,19.40565591212362,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000036,n95369,1,201880330,prefix45,Yes,1.0,482.1160479914397,501.027334947139,18.82805093191564,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000036,n95369,2,201880335,recompute,No,1.0,514.7682320093736,534.5686300424859,19.704206031747162,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000036,n95369,2,201880335,fullload,No,1.0,748.9129930036142,785.1705650100484,36.12746496219188,1132462080,445.7381321117282,64,0,0.0,0.0,1.0,0,True
mtgqa_000036,n95369,2,201880335,prefix25,No,1.0,250.8093040669337,270.4027430154383,19.42198001779616,293601280,120.81886373925954,64,1,51.522760884836316,0.19949499983340502,0.23529411764705882,0,True
mtgqa_000036,n95369,2,201880335,prefix45,No,1.0,380.6174090132117,400.0962970312685,19.301763968542218,528482304,200.6270110141486,64,1,80.10866527911276,0.35615451633930206,0.4411764705882353,0,True
mtgqa_000036,n95369,3,201880490,recompute,Empty,1.0,519.0822399454191,557.4282560264692,38.25162805151194,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000036,n95369,3,201880490,fullload,Empty,1.0,685.6722770025954,742.7400060696527,56.949235033243895,1132462080,415.8901108894497,64,0,0.0,0.0,1.0,0,True
mtgqa_000036,n95369,3,201880490,prefix25,Empty,1.0,263.8709719758481,302.2749319206923,38.225258933380246,293601280,122.34893429558724,64,1,53.210775717161596,0.23977691307663918,0.23529411764705882,0,True
mtgqa_000036,n95369,3,201880490,prefix45,Empty,1.0,373.8641830859706,411.9665090693161,37.93309594038874,528482304,193.9469848293811,64,1,78.31528398673981,0.3445771289989352,0.4411764705882353,0,True
mtgqa_000037,n95369,1,201880509,recompute,No,1.0,505.09042700286955,524.220269988291,19.040978979319334,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000037,n95369,1,201880509,fullload,No,1.0,504.6032080426812,524.8398340772837,20.133913960307837,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000037,n95369,1,201880509,prefix25,No,1.0,504.5986529439688,523.4641910064965,18.786703003570437,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000037,n95369,1,201880509,prefix45,No,1.0,504.7269919887185,524.3508040439337,19.527706084772944,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000037,n95369,2,201880372,recompute,Small,1.0,514.2154489876702,533.152658957988,18.855868955142796,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000037,n95369,2,201880372,fullload,Small,1.0,765.4177750227973,789.7471970645711,24.208461050875485,1132462080,467.86784497089684,64,0,0.0,0.0,1.0,0,True
mtgqa_000037,n95369,2,201880372,prefix25,Small,1.0,253.81456897594035,273.5023780260235,19.51943407766521,293601280,122.21164081711322,64,1,53.62697516102344,0.20524882711470127,0.23529411764705882,0,True
mtgqa_000037,n95369,2,201880372,prefix45,Small,1.0,414.1459868988022,436.69588095508516,22.369930054992437,528482304,206.4401301322505,64,1,82.47886900790036,0.38205471355468035,0.4411764705882353,0,True
mtgqa_000037,n95369,3,201880279,recompute,Yes,1.0,520.7818599883467,540.2176768984646,19.34834395069629,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000037,n95369,3,201880279,fullload,Yes,1.0,632.8574889339507,652.8023090213537,19.80566803831607,1132462080,387.34740286599845,64,0,0.0,0.0,1.0,0,True
mtgqa_000037,n95369,3,201880279,prefix25,Yes,1.0,232.98178403638303,253.16356401890516,19.999878015369177,293601280,112.0207243366167,64,1,45.680182753130794,0.18945476040244102,0.23529411764705882,0,True
mtgqa_000037,n95369,3,201880279,prefix45,Yes,1.0,379.34270908590406,398.56359804980457,19.053755910135806,528482304,197.90696527343243,64,1,77.78592105023563,0.360413221642375,0.4411764705882353,0,True
mtgqa_000038,n204894,1,20258752,recompute,Boy,0.0,485.04571698140353,503.79130395594984,18.661494948901236,0,0.0,0,0,0.0,0.0,,1,False
