dialog_id,image_id,method_key,acc1,acc2,acc3,avg,cache_hit_ttft_ms_mean,cache_hit_e2e_ms_mean,cache_hit_ssd_read_bytes_mean
mtgqa_001173,n546616,prefix45,1.0,1.0,1.0,1.0,449.02895449195057,469.2463470855728,589299712.0
mtgqa_001174,n546616,recompute,1.0,0.0,1.0,0.6666666666666666,567.4830125644803,605.048057041131,0.0
mtgqa_001174,n546616,fullload,1.0,0.0,1.0,0.6666666666666666,737.5419109594077,780.5622103624046,1226833920.0
mtgqa_001174,n546616,prefix25,1.0,0.0,1.0,0.6666666666666666,304.84521796461195,344.2569690523669,320864256.0
mtgqa_001174,n546616,prefix45,1.0,0.0,1.0,0.6666666666666666,433.38153697550297,472.8199989767745,589299712.0
mtgqa_001175,n546616,recompute,1.0,1.0,1.0,1.0,559.5186175778508,578.6606691544876,0.0
mtgqa_001175,n546616,fullload,1.0,1.0,1.0,1.0,715.0574085535482,739.5630214596167,1226833920.0
mtgqa_001175,n546616,prefix25,1.0,1.0,1.0,1.0,314.3432460492477,334.0016700094566,320864256.0
mtgqa_001175,n546616,prefix45,1.0,1.0,1.0,1.0,424.8150745406747,444.40258643589914,589299712.0
mtgqa_001176,n546616,recompute,1.0,1.0,1.0,1.0,561.6112184943631,590.2755714487284,0.0
mtgqa_001176,n546616,fullload,1.0,1.0,1.0,1.0,776.2372645083815,818.0509594967589,1226833920.0
mtgqa_001176,n546616,prefix25,1.0,0.0,1.0,0.6666666666666666,264.8997880751267,294.3015650380403,320864256.0
mtgqa_001176,n546616,prefix45,1.0,0.0,1.0,0.6666666666666666,474.44766643457115,503.69908940047026,589299712.0
mtgqa_001177,n546616,recompute,0.0,0.0,0.0,0.0,557.5553914532065,604.6266370685771,0.0
mtgqa_001177,n546616,fullload,0.0,0.0,0.0,0.0,710.4507980402559,763.243542984128,1226833920.0
mtgqa_001177,n546616,prefix25,0.0,0.0,1.0,0.3333333333333333,289.40661903470755,347.2265659365803,320864256.0
mtgqa_001177,n546616,prefix45,0.0,0.0,1.0,0.3333333333333333,479.7920335549861,543.3166939765215,589299712.0
mtgqa_001178,n513429,recompute,1.0,1.0,1.0,1.0,566.8288469314575,586.657851934433,0.0
mtgqa_001178,n513429,fullload,1.0,1.0,1.0,1.0,690.3083275537938,710.3513214970008,1226833920.0
mtgqa_001178,n513429,prefix25,1.0,1.0,1.0,1.0,280.51121113821864,309.2307740589604,320864256.0
mtgqa_001178,n513429,prefix45,1.0,1.0,1.0,1.0,423.6159969586879,453.1529354862869,589299712.0
mtgqa_001179,n513429,recompute,1.0,0.0,1.0,0.6666666666666666,564.5470165181905,583.6175585864112,0.0
mtgqa_001179,n513429,fullload,1.0,0.0,1.0,0.6666666666666666,735.435061971657,756.7470925860107,1226833920.0
mtgqa_001179,n513429,prefix25,1.0,0.0,0.0,0.3333333333333333,275.5974750034511,304.69373892992735,320864256.0
mtgqa_001179,n513429,prefix45,1.0,0.0,1.0,0.6666666666666666,472.9484263807535,492.8704974008724,589299712.0
mtgqa_001180,n513429,recompute,0.0,1.0,0.0,0.3333333333333333,558.3696940448135,587.0993320131674,0.0
mtgqa_001180,n513429,fullload,0.0,1.0,0.0,0.3333333333333333,750.6962469778955,790.1776419021189,1226833920.0
mtgqa_001180,n513429,prefix25,0.0,1.0,0.0,0.3333333333333333,284.21077551320195,313.0162500310689,320864256.0
mtgqa_001180,n513429,prefix45,0.0,1.0,0.0,0.3333333333333333,473.6194630386308,502.99226643983275,589299712.0
mtgqa_001181,n513429,recompute,0.0,1.0,1.0,0.6666666666666666,544.1914070397615,573.1810590950772,0.0
mtgqa_001181,n513429,fullload,0.0,1.0,1.0,0.6666666666666666,700.2946629654616,729.8173204762861,1226833920.0
mtgqa_001181,n513429,prefix25,0.0,1.0,1.0,0.6666666666666666,270.39026201236993,300.1660694135353,320864256.0
mtgqa_001181,n513429,prefix45,0.0,1.0,1.0,0.6666666666666666,421.97307595051825,451.07617950998247,589299712.0
mtgqa_001182,n513429,recompute,1.0,1.0,1.0,1.0,535.2011244976893,563.4732324397191,0.0
mtgqa_001182,n513429,fullload,1.0,1.0,1.0,1.0,683.3568154834211,714.2874049022794,1226833920.0
mtgqa_001182,n513429,prefix25,1.0,1.0,1.0,1.0,298.20914508309215,327.57905509788543,320864256.0
mtgqa_001182,n513429,prefix45,1.0,1.0,1.0,1.0,458.83391448296607,487.9346505040303,589299712.0
mtgqa_001183,n513429,recompute,1.0,0.0,1.0,0.6666666666666666,548.4974165447056,567.7363100694492,0.0
mtgqa_001183,n513429,fullload,1.0,0.0,1.0,0.6666666666666666,778.7132404046133,799.3066878989339,1226833920.0
mtgqa_001183,n513429,prefix25,1.0,0.0,1.0,0.6666666666666666,282.98870543949306,302.9071755008772,320864256.0
mtgqa_001183,n513429,prefix45,1.0,0.0,1.0,0.6666666666666666,490.2334219077602,512.4289110535756,589299712.0
mtgqa_001184,n513429,recompute,0.0,1.0,1.0,0.6666666666666666,562.3154725180939,599.7400813503191,0.0
mtgqa_001184,n513429,fullload,0.0,1.0,1.0,0.6666666666666666,775.9724025381729,837.7268349286169,1226833920.0
mtgqa_001184,n513429,prefix25,0.0,1.0,0.0,0.3333333333333333,284.76209205109626,314.2000654479489,320864256.0
mtgqa_001184,n513429,prefix45,0.0,1.0,1.0,0.6666666666666666,449.28895542398095,487.60560154914856,589299712.0
mtgqa_001185,n513429,recompute,1.0,1.0,1.0,1.0,553.4501424990594,591.4968034485355,0.0
mtgqa_001185,n513429,fullload,1.0,1.0,1.0,1.0,765.1814944110811,820.9303498733789,1226833920.0
mtgqa_001185,n513429,prefix25,1.0,1.0,1.0,1.0,282.0181088754907,320.22490503732115,320864256.0
mtgqa_001185,n513429,prefix45,1.0,1.0,1.0,1.0,463.61986896954477,501.8748043803498,589299712.0
mtgqa_001186,n513429,recompute,0.0,1.0,1.0,0.6666666666666666,532.0442165248096,551.0405364912003,0.0
mtgqa_001186,n513429,fullload,0.0,1.0,1.0,0.6666666666666666,741.8124079704285,764.4232945749536,1226833920.0
mtgqa_001186,n513429,prefix25,0.0,1.0,1.0,0.6666666666666666,254.1919385548681,273.6068641534075,320864256.0
mtgqa_001186,n513429,prefix45,0.0,1.0,1.0,0.6666666666666666,457.83957140520215,478.1764339422807,589299712.0
mtgqa_001187,n513429,recompute,0.0,1.0,1.0,0.6666666666666666,559.7864650189877,588.5950410738587,0.0
mtgqa_001187,n513429,fullload,0.0,1.0,1.0,0.6666666666666666,708.2989789778367,739.0222670510411,1226833920.0
mtgqa_001187,n513429,prefix25,0.0,1.0,1.0,0.6666666666666666,289.5131044788286,318.6886210460216,320864256.0
mtgqa_001187,n513429,prefix45,0.0,1.0,1.0,0.6666666666666666,445.78295294195414,474.81458401307464,589299712.0
mtgqa_001188,n513429,recompute,1.0,1.0,1.0,1.0,531.2912435038015,559.5913300057873,0.0
mtgqa_001188,n513429,fullload,1.0,1.0,1.0,1.0,734.7864365437999,764.2577368533239,1226833920.0
mtgqa_001188,n513429,prefix25,1.0,1.0,1.0,1.0,293.47473103553057,322.8743760846555,320864256.0
mtgqa_001188,n513429,prefix45,1.0,1.0,1.0,1.0,468.7416689703241,498.49645036738366,589299712.0
mtgqa_001189,n513429,recompute,1.0,1.0,1.0,1.0,561.3923125201836,580.5052620125934,0.0
mtgqa_001189,n513429,fullload,1.0,1.0,1.0,1.0,731.7943414673209,758.6096674203873,1226833920.0
mtgqa_001189,n513429,prefix25,1.0,1.0,1.0,1.0,252.66337452922016,272.3883899161592,320864256.0
mtgqa_001189,n513429,prefix45,1.0,1.0,1.0,1.0,447.24274950567633,467.7727490197867,589299712.0
mtgqa_001190,n513429,recompute,1.0,1.0,1.0,1.0,565.8106745686382,594.5546100847423,0.0
mtgqa_001190,n513429,fullload,1.0,1.0,1.0,1.0,748.1693449662998,777.9129414120689,1226833920.0
mtgqa_001190,n513429,prefix25,1.0,0.0,1.0,0.6666666666666666,281.5448499750346,310.90890103951097,320864256.0
mtgqa_001190,n513429,prefix45,1.0,0.0,1.0,0.6666666666666666,438.6686000507325,467.4176200060174,589299712.0
mtgqa_001191,n513429,recompute,1.0,1.0,1.0,1.0,557.3442615568638,576.2110984651372,0.0
mtgqa_001191,n513429,fullload,1.0,1.0,1.0,1.0,685.2888844441622,708.0905175535008,1226833920.0
mtgqa_001191,n513429,prefix25,1.0,1.0,1.0,1.0,289.7426930721849,310.03805808722973,320864256.0
mtgqa_001191,n513429,prefix45,1.0,1.0,1.0,1.0,444.7557011153549,464.26784712821245,589299712.0
mtgqa_001192,n513429,recompute,1.0,1.0,1.0,1.0,544.5517948828638,582.5829425593838,0.0
mtgqa_001192,n513429,fullload,1.0,1.0,1.0,1.0,737.9053515614942,777.3684014100581,1226833920.0
mtgqa_001192,n513429,prefix25,1.0,1.0,1.0,1.0,244.55554597079754,283.6909879697487,320864256.0
mtgqa_001192,n513429,prefix45,1.0,0.0,1.0,0.6666666666666666,458.13872560393065,487.1486545307562,589299712.0
mtgqa_001193,n513429,recompute,1.0,1.0,0.0,0.6666666666666666,528.4233229467645,557.0750639308244,0.0
mtgqa_001193,n513429,fullload,1.0,1.0,0.0,0.6666666666666666,673.7436150433496,717.2604999504983,1226833920.0
mtgqa_001193,n513429,prefix25,1.0,1.0,0.0,0.6666666666666666,229.2375419056043,258.1761898472905,320864256.0
mtgqa_001193,n513429,prefix45,1.0,1.0,0.0,0.6666666666666666,447.2042019478977,476.5713911037892,589299712.0
mtgqa_001194,n513429,recompute,0.0,1.0,1.0,0.6666666666666666,550.0438648741692,587.6125764334574,0.0
mtgqa_001194,n513429,fullload,0.0,1.0,1.0,0.6666666666666666,726.5831005061045,770.518576959148,1226833920.0
mtgqa_001194,n513429,prefix25,0.0,1.0,1.0,0.6666666666666666,284.47648661676794,322.8091951459646,320864256.0
mtgqa_001194,n513429,prefix45,0.0,1.0,1.0,0.6666666666666666,391.0104064270854,430.74891646392643,589299712.0
mtgqa_001195,n513429,recompute,1.0,1.0,1.0,1.0,544.4543695775792,572.920186095871,0.0
mtgqa_001195,n513429,fullload,1.0,1.0,1.0,1.0,715.114050428383,744.7402400430292,1226833920.0
mtgqa_001195,n513429,prefix25,1.0,1.0,1.0,1.0,280.46702896244824,309.50631597079337,320864256.0
mtgqa_001195,n513429,prefix45,1.0,1.0,1.0,1.0,439.06050198711455,468.72283099219203,589299712.0
mtgqa_001196,n513429,recompute,1.0,0.0,0.0,0.3333333333333333,544.290414545685,573.0539909563959,0.0
mtgqa_001196,n513429,fullload,1.0,0.0,0.0,0.3333333333333333,671.429775073193,700.9942985605448,1226833920.0
mtgqa_001196,n513429,prefix25,1.0,0.0,0.0,0.3333333333333333,271.9680124428123,301.3933569891378,320864256.0
mtgqa_001196,n513429,prefix45,1.0,0.0,0.0,0.3333333333333333,449.0222776075825,477.70501393824816,589299712.0
mtgqa_001197,n513429,recompute,1.0,0.0,1.0,0.6666666666666666,556.344622396864,585.3572204941884,0.0
mtgqa_001197,n513429,fullload,1.0,0.0,1.0,0.6666666666666666,728.9749454939738,758.1721289316192,1226833920.0
mtgqa_001197,n513429,prefix25,1.0,0.0,1.0,0.6666666666666666,256.39004562981427,285.32310004811734,320864256.0
mtgqa_001197,n513429,prefix45,1.0,0.0,1.0,0.6666666666666666,379.3754825601354,409.5303469803184,589299712.0
mtgqa_001198,n145498,recompute,0.0,1.0,1.0,0.6666666666666666,499.2802811320871,537.0740545913577,0.0
mtgqa_001198,n145498,fullload,0.0,1.0,1.0,0.6666666666666666,694.7598254773766,733.6404729867354,1124073472.0
mtgqa_001198,n145498,prefix25,0.0,1.0,1.0,0.6666666666666666,259.62159887421876,298.68624545633793,285212672.0
mtgqa_001198,n145498,prefix45,0.0,1.0,1.0,0.6666666666666666,377.8859309386462,416.7927254457027,520093696.0
mtgqa_001199,n145498,recompute,1.0,1.0,1.0,1.0,501.70924607664347,538.5573136154562,0.0
mtgqa_001199,n145498,fullload,1.0,1.0,1.0,1.0,615.4368204297498,654.5267343753949,1124073472.0
mtgqa_001199,n145498,prefix25,1.0,1.0,1.0,1.0,235.17971253022552,273.7350534880534,285212672.0
mtgqa_001199,n145498,prefix45,1.0,1.0,1.0,1.0,359.88026740960777,399.31033144239336,520093696.0
mtgqa_001200,n145498,recompute,1.0,1.0,1.0,1.0,497.2551470855251,516.2811451591551,0.0
mtgqa_001200,n145498,fullload,1.0,1.0,1.0,1.0,669.276470085606,705.564321600832,1124073472.0
mtgqa_001200,n145498,prefix25,1.0,1.0,1.0,1.0,253.06748307775706,274.1395814809948,285212672.0
mtgqa_001200,n145498,prefix45,1.0,1.0,1.0,1.0,358.31517656333745,377.95286951586604,520093696.0
mtgqa_001201,n145498,recompute,1.0,1.0,1.0,1.0,510.38940204307437,529.5234170043841,0.0
mtgqa_001201,n145498,fullload,1.0,1.0,1.0,1.0,656.1917091021314,684.1988289961591,1124073472.0
mtgqa_001201,n145498,prefix25,1.0,1.0,1.0,1.0,249.33876958675683,268.99809413589537,285212672.0
mtgqa_001201,n145498,prefix45,1.0,1.0,1.0,1.0,373.37643187493086,392.93020591139793,520093696.0
mtgqa_001202,n145498,recompute,1.0,1.0,1.0,1.0,500.8345360402018,520.0376824941486,0.0
mtgqa_001202,n145498,fullload,1.0,1.0,1.0,1.0,710.4747759876773,732.9243874410167,1124073472.0
mtgqa_001202,n145498,prefix25,1.0,1.0,1.0,1.0,256.4753390615806,275.9810950374231,285212672.0
mtgqa_001202,n145498,prefix45,1.0,1.0,1.0,1.0,396.9224700704217,416.77261353470385,520093696.0
mtgqa_001203,n145498,recompute,1.0,0.0,1.0,0.6666666666666666,509.4558505807072,528.359912452288,0.0
mtgqa_001203,n145498,fullload,1.0,0.0,1.0,0.6666666666666666,664.6052921423689,684.7434530500323,1124073472.0
mtgqa_001203,n145498,prefix25,1.0,1.0,1.0,1.0,252.4849334731698,272.29923487175256,285212672.0
mtgqa_001203,n145498,prefix45,1.0,1.0,1.0,1.0,379.493800108321,398.9217095077038,520093696.0
mtgqa_001204,n145498,recompute,1.0,1.0,1.0,1.0,506.3579034758732,534.5283129718155,0.0
mtgqa_001204,n145498,fullload,1.0,1.0,1.0,1.0,611.7484280839562,641.0675776423886,1124073472.0
mtgqa_001204,n145498,prefix25,1.0,1.0,1.0,1.0,233.26772591099143,262.3697614762932,285212672.0
mtgqa_001204,n145498,prefix45,1.0,1.0,1.0,1.0,358.296656049788,387.3243510024622,520093696.0
mtgqa_001205,n145498,recompute,1.0,0.0,1.0,0.6666666666666666,512.9288046155125,541.3482495350763,0.0
mtgqa_001205,n145498,fullload,1.0,0.0,1.0,0.6666666666666666,614.42605254706,646.0704630007967,1124073472.0
mtgqa_001205,n145498,prefix25,1.0,0.0,1.0,0.6666666666666666,239.32423198129982,269.2687649978325,285212672.0
mtgqa_001205,n145498,prefix45,1.0,0.0,1.0,0.6666666666666666,367.5186149775982,396.86254144180566,520093696.0
mtgqa_001206,n512257,recompute,1.0,1.0,1.0,1.0,513.0077670328319,541.6184944333509,0.0
mtgqa_001206,n512257,fullload,1.0,1.0,1.0,1.0,723.173244507052,752.8452180558816,1124073472.0
mtgqa_001206,n512257,prefix25,1.0,1.0,1.0,1.0,241.9694005511701,271.2270950432867,285212672.0
mtgqa_001206,n512257,prefix45,1.0,1.0,1.0,1.0,390.4029519762844,421.3804129976779,520093696.0
mtgqa_001207,n512257,recompute,1.0,1.0,1.0,1.0,509.3203439610079,528.315449366346,0.0
mtgqa_001207,n512257,fullload,1.0,1.0,1.0,1.0,603.7221259903163,629.6252364991233,1124073472.0
mtgqa_001207,n512257,prefix25,1.0,1.0,1.0,1.0,262.70986744202673,282.25127805490047,285212672.0
mtgqa_001207,n512257,prefix45,1.0,1.0,1.0,1.0,392.33233500272036,412.0118119753897,520093696.0
mtgqa_001208,n554880,recompute,1.0,0.0,1.0,0.6666666666666666,499.5190465124324,528.0455269385129,0.0
mtgqa_001208,n554880,fullload,1.0,0.0,1.0,0.6666666666666666,693.6658580088988,723.2297596056014,1124073472.0
mtgqa_001208,n554880,prefix25,1.0,0.0,1.0,0.6666666666666666,255.15520048793405,275.0470449682325,285212672.0
mtgqa_001208,n554880,prefix45,1.0,0.0,1.0,0.6666666666666666,390.8233385300264,419.5621279068291,520093696.0
mtgqa_001209,n554880,recompute,0.0,0.0,1.0,0.3333333333333333,487.56241553928703,516.1231645615771,0.0
mtgqa_001209,n554880,fullload,0.0,0.0,1.0,0.3333333333333333,701.5072875656188,751.4342075446621,1124073472.0
mtgqa_001209,n554880,prefix25,0.0,0.0,1.0,0.3333333333333333,250.36095408722758,279.28001806139946,285212672.0
mtgqa_001209,n554880,prefix45,0.0,0.0,1.0,0.3333333333333333,396.37072605546564,426.22820450924337,520093696.0
mtgqa_001210,n554880,recompute,1.0,0.0,0.0,0.3333333333333333,500.1076444750652,519.5480730617419,0.0
mtgqa_001210,n554880,fullload,1.0,0.0,0.0,0.3333333333333333,671.5876810485497,694.7079600067809,1124073472.0
mtgqa_001210,n554880,prefix25,1.0,0.0,0.0,0.3333333333333333,264.7114979336038,294.2025794181973,285212672.0
mtgqa_001210,n554880,prefix45,1.0,0.0,0.0,0.3333333333333333,347.12461347226053,368.7013085000217,520093696.0
mtgqa_001211,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,506.7406233865768,563.5854329448193,0.0
mtgqa_001211,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,753.3570375526324,833.9479340938851,1124073472.0
mtgqa_001211,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,211.96577500086278,270.2819586265832,285212672.0
mtgqa_001211,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,357.9009788809344,416.065649013035,520093696.0
mtgqa_001212,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,509.5091690309346,547.2469815285876,0.0
mtgqa_001212,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,674.3721745442599,729.790230980143,1124073472.0
mtgqa_001212,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,252.04070040490478,290.17101996578276,285212672.0
mtgqa_001212,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,396.3232215028256,436.694047995843,520093696.0
mtgqa_001213,n554880,recompute,1.0,1.0,1.0,1.0,520.0053880689666,539.3803560873494,0.0
mtgqa_001213,n554880,fullload,1.0,1.0,1.0,1.0,726.812687003985,753.0277249170467,1124073472.0
mtgqa_001213,n554880,prefix25,1.0,1.0,1.0,1.0,265.4559169895947,285.01830040477216,285212672.0
mtgqa_001213,n554880,prefix45,1.0,1.0,1.0,1.0,391.9020539615303,411.3395285094157,520093696.0
mtgqa_001214,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,516.8557059951127,555.2269094623625,0.0
mtgqa_001214,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,702.7211174136028,743.2081209262833,1124073472.0
mtgqa_001214,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,249.6924155857414,289.87000056076795,285212672.0
mtgqa_001214,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,392.4784620758146,432.5183820910752,520093696.0
mtgqa_001215,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,506.7298470530659,525.6754300789908,0.0
mtgqa_001215,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,669.1368734464049,689.4528854172677,1124073472.0
mtgqa_001215,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,257.50274199526757,276.88789751846343,285212672.0
mtgqa_001215,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,391.62435848265886,411.45429003518075,520093696.0
mtgqa_001216,n554880,recompute,1.0,1.0,0.0,0.6666666666666666,510.0994005333632,529.4380579143763,0.0
mtgqa_001216,n554880,fullload,1.0,1.0,0.0,0.6666666666666666,736.5383565193042,757.3058325797319,1124073472.0
mtgqa_001216,n554880,prefix25,1.0,1.0,0.0,0.6666666666666666,251.29325198940933,271.18830056861043,285212672.0
mtgqa_001216,n554880,prefix45,1.0,1.0,0.0,0.6666666666666666,371.785513474606,391.76502800546587,520093696.0
mtgqa_001217,n554880,recompute,1.0,0.0,1.0,0.6666666666666666,505.8038111310452,534.9474810063839,0.0
mtgqa_001217,n554880,fullload,1.0,0.0,1.0,0.6666666666666666,703.9514220086858,741.7614971054718,1124073472.0
mtgqa_001217,n554880,prefix25,1.0,0.0,1.0,0.6666666666666666,248.91645193565637,278.1171459937468,285212672.0
mtgqa_001217,n554880,prefix45,1.0,0.0,1.0,0.6666666666666666,406.1297595035285,436.485608574003,520093696.0
mtgqa_001218,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,512.5179415335879,531.9107290124521,0.0
mtgqa_001218,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,685.7282120035961,705.9430704684928,1124073472.0
mtgqa_001218,n554880,prefix25,0.0,0.0,1.0,0.3333333333333333,227.2299031028524,247.47919209767133,285212672.0
mtgqa_001218,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,357.2670060675591,377.8747156029567,520093696.0
mtgqa_001219,n554880,recompute,0.0,1.0,0.0,0.3333333333333333,515.6736625358462,544.5042515639216,0.0
mtgqa_001219,n554880,fullload,0.0,1.0,0.0,0.3333333333333333,696.5613270876929,726.5005036024377,1124073472.0
mtgqa_001219,n554880,prefix25,0.0,1.0,0.0,0.3333333333333333,253.29310446977615,273.1263869209215,285212672.0
mtgqa_001219,n554880,prefix45,0.0,1.0,0.0,0.3333333333333333,392.97584851738065,412.94807591475546,520093696.0
mtgqa_001220,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,502.009111456573,521.7844403814524,0.0
mtgqa_001220,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,660.537329968065,686.5648594684899,1124073472.0
mtgqa_001220,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,237.4183575157076,257.8407619148493,285212672.0
mtgqa_001220,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,397.43409352377057,419.1794040380046,520093696.0
mtgqa_001221,n554880,recompute,0.0,0.0,1.0,0.3333333333333333,509.3282505404204,538.4784309426323,0.0
mtgqa_001221,n554880,fullload,0.0,0.0,1.0,0.3333333333333333,720.6040840828791,750.1647650497034,1124073472.0
mtgqa_001221,n554880,prefix25,0.0,0.0,1.0,0.3333333333333333,241.2904070224613,271.10907644964755,285212672.0
mtgqa_001221,n554880,prefix45,0.0,0.0,1.0,0.3333333333333333,380.211942945607,409.5812435261905,520093696.0
mtgqa_001222,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,513.5619264328852,532.5910708634183,0.0
mtgqa_001222,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,669.7583310306072,690.5029484769329,1124073472.0
mtgqa_001222,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,265.74935344979167,286.4816269138828,285212672.0
mtgqa_001222,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,385.3332969592884,405.0470683723688,520093696.0
mtgqa_001223,n554880,recompute,0.0,1.0,0.0,0.3333333333333333,503.512630937621,531.6005494678393,0.0
mtgqa_001223,n554880,fullload,0.0,1.0,0.0,0.3333333333333333,725.4988433560356,767.4640379846096,1124073472.0
mtgqa_001223,n554880,prefix25,0.0,1.0,0.0,0.3333333333333333,257.78337905649096,286.577261518687,285212672.0
mtgqa_001223,n554880,prefix45,0.0,1.0,0.0,0.3333333333333333,386.7901569465175,423.2989124720916,520093696.0
mtgqa_001224,n554880,recompute,0.0,0.0,0.0,0.0,501.3178250519559,520.2937145950273,0.0
mtgqa_001224,n554880,fullload,0.0,0.0,0.0,0.0,691.8258294463158,711.833881563507,1124073472.0
mtgqa_001224,n554880,prefix25,0.0,0.0,0.0,0.0,226.0259360773489,247.13018245529383,285212672.0
mtgqa_001224,n554880,prefix45,0.0,0.0,0.0,0.0,388.48242443054914,408.48860901314765,520093696.0
mtgqa_001225,n554880,recompute,1.0,0.0,0.0,0.3333333333333333,505.80120412632823,534.2093030922115,0.0
mtgqa_001225,n554880,fullload,1.0,0.0,0.0,0.3333333333333333,655.8143985457718,685.5393925216049,1124073472.0
mtgqa_001225,n554880,prefix25,1.0,0.0,0.0,0.3333333333333333,258.7844325462356,288.22505206335336,285212672.0
mtgqa_001225,n554880,prefix45,1.0,0.0,0.0,0.3333333333333333,400.70898458361626,424.76616404019296,520093696.0
mtgqa_001226,n554880,recompute,0.0,0.0,0.0,0.0,517.5121814245358,536.8805384496227,0.0
mtgqa_001226,n554880,fullload,0.0,0.0,0.0,0.0,698.5291549935937,732.7187980990857,1124073472.0
mtgqa_001226,n554880,prefix25,0.0,0.0,0.0,0.0,241.31749640218914,262.2332349419594,285212672.0
mtgqa_001226,n554880,prefix45,0.0,0.0,0.0,0.0,389.36823850963265,409.2001118697226,520093696.0
mtgqa_001227,n554880,recompute,0.0,1.0,1.0,0.6666666666666666,511.83058717288077,531.7128500901163,0.0
mtgqa_001227,n554880,fullload,0.0,1.0,1.0,0.6666666666666666,700.5355715518817,724.0669865859672,1124073472.0
mtgqa_001227,n554880,prefix25,0.0,1.0,1.0,0.6666666666666666,265.8575694076717,285.630197962746,285212672.0
mtgqa_001227,n554880,prefix45,0.0,1.0,1.0,0.6666666666666666,389.754616538994,410.30829353258014,520093696.0
mtgqa_001228,n554880,recompute,1.0,0.0,0.0,0.3333333333333333,488.72583208139986,508.5792444879189,0.0
mtgqa_001228,n554880,fullload,1.0,0.0,0.0,0.3333333333333333,720.2237289166078,741.9926464790478,1124073472.0
mtgqa_001228,n554880,prefix25,1.0,0.0,1.0,0.6666666666666666,241.4254454197362,261.79004239384085,285212672.0
mtgqa_001228,n554880,prefix45,1.0,0.0,0.0,0.3333333333333333,393.5564530547708,413.77801448106766,520093696.0
mtgqa_001229,n554880,recompute,0.0,1.0,0.0,0.3333333333333333,501.7176491674036,530.6030835490674,0.0
mtgqa_001229,n554880,fullload,0.0,1.0,0.0,0.3333333333333333,661.9506989372894,694.5567668881267,1124073472.0
mtgqa_001229,n554880,prefix25,0.0,1.0,0.0,0.3333333333333333,243.08802199084312,272.8229039348662,285212672.0
mtgqa_001229,n554880,prefix45,0.0,1.0,0.0,0.3333333333333333,398.97501294035465,428.47032845020294,520093696.0
mtgqa_001230,n554880,recompute,0.0,0.0,0.0,0.0,506.21657038573176,525.0837143976241,0.0
mtgqa_001230,n554880,fullload,0.0,0.0,0.0,0.0,705.4704390466213,726.4789965702221,1124073472.0
mtgqa_001230,n554880,prefix25,0.0,0.0,0.0,0.0,249.05538244638592,268.53250595740974,285212672.0
mtgqa_001230,n554880,prefix45,0.0,0.0,0.0,0.0,387.8847770392895,408.70308550074697,520093696.0
mtgqa_001231,n554880,recompute,0.0,0.0,0.0,0.0,499.0358604118228,518.5558415250853,0.0
mtgqa_001231,n554880,fullload,0.0,0.0,0.0,0.0,685.70808658842,712.2557834954932,1124073472.0
mtgqa_001231,n554880,prefix25,0.0,0.0,0.0,0.0,232.37189301289618,251.96647515986115,285212672.0
mtgqa_001231,n554880,prefix45,0.0,0.0,0.0,0.0,382.93381000403315,402.0586219849065,520093696.0
mtgqa_001232,n554880,recompute,1.0,1.0,1.0,1.0,503.509561996907,540.904484456405,0.0
mtgqa_001232,n554880,fullload,1.0,1.0,1.0,1.0,707.0699880132452,746.0774446371943,1124073472.0
mtgqa_001232,n554880,prefix25,1.0,1.0,1.0,1.0,255.4944164585322,294.0674425335601,285212672.0
mtgqa_001232,n554880,prefix45,1.0,1.0,1.0,1.0,374.3824530392885,414.3130040029064,520093696.0
mtgqa_001233,n554880,recompute,1.0,0.0,0.0,0.3333333333333333,513.9531920431182,533.2540780073032,0.0
mtgqa_001233,n554880,fullload,1.0,0.0,0.0,0.3333333333333333,639.7315621143207,670.3582110349089,1124073472.0
