image_id,permutation_ms,kv_repack_ms,ssd_write_ms,fsync_ms,total_persist_ms,bytes_written
n49310,0.5948769394308329,41.500512743368745,502.9451826121658,294.70319394022226,1054.2281491216272,1143541055
n493357,0.6309519521892071,46.52163479477167,409.5179552678019,359.50840217992663,1078.569222940132,1248404354
n49438,0.7933559827506542,52.717267302796245,551.636217860505,342.5402231514454,1165.0580822024494,1562994511
n494677,0.5307530518621206,31.52834321372211,352.5642876047641,1296.1604092270136,1820.7321220543236,1038677501
n494918,0.6572799757122993,37.44594985619187,411.91928018815815,277.1279758308083,898.4603949356824,1260987914
n496803,0.4200718831270933,21.03914343751967,377.57200188934803,196.65493699721992,760.8768190257251,740865586
n497658,0.590367941185832,36.746987607330084,417.30516077950597,263.51691503077745,917.1931492164731,1143541051
n497789,0.6486321799457073,31.31145564839244,428.53049491532147,385.59173815883696,1016.2661846261472,1248404357
n498140,0.6024928297847509,39.60818704217672,426.01890699006617,314.1640950925648,969.4131701253355,1143541054
n498712,0.6343501154333353,41.49963543750346,429.12705219350755,417.9104280192405,1065.3336921241134,1248404357
n499081,0.6061950698494911,42.71662165410817,548.7820436246693,305.3596450481564,1141.958022955805,1143541052
n500209,0.6188328843563795,27.65943738631904,382.18478532508016,325.4556960891932,891.5766980499029,1160319051
n500308,0.6677859928458929,34.25150248222053,413.4084270335734,277.4779228493571,892.995648784563,1260987918
n501609,0.6084849592298269,28.1218437012285,368.1002801749855,275.5032596178353,823.3325141482055,1143541056
n501951,0.5182998720556498,35.44726991094649,473.65958616137505,324.99272003769875,1072.1336819697171,986245843
n503626,0.656916992738843,38.24985271785408,411.56989021692425,478.40594593435526,1104.501441004686,1260987910
n507149,0.5923411808907986,38.65028731524944,416.64316109381616,277.1764702629298,923.3241588808596,1143541055
n507959,0.44567789882421494,21.096178563311696,262.0707720052451,197.05946603789926,583.7104171514511,782810900
n508641,0.6618800107389688,35.37032566964626,469.1264536231756,284.3887279741466,989.1430530697107,1248404353
n508733,0.601510051637888,43.42299490235746,429.68273744918406,270.85107122547925,1040.7348878215998,1160319049
n51002,0.6064181216061115,44.47842878289521,556.9525128230453,269.88854422234,1116.5399998426437,1143541049
n511881,0.6584690418094397,40.432255482301116,448.25877458788455,268.2778211310506,940.343442838639,1248404353
n511913,0.6078220903873444,27.660899562761188,375.0191025901586,269.8068299796432,824.4754010811448,1143541055
n512257,0.6058639846742153,42.008386459201574,542.1055315528065,154.10881908610463,982.8869746997952,1143541058
n513100,0.5968890618532896,38.098597433418036,442.17135780490935,276.0560503229499,943.844280205667,1143541054
n513429,0.6761210970580578,29.857772635295987,409.85621069557965,340.15300613828003,953.2703997101635,1248404355
n514467,0.6369659677147865,33.46156212501228,403.9556058123708,502.67826882191,1109.8112389445305,1248404355
n51658,0.6133490242063999,43.52566250599921,555.5401491001248,266.29584934562445,1108.9493709150702,1160319048
n518912,0.658415025100112,43.80758060142398,575.0492722727358,279.71086208708584,1153.3835909795016,1248404351
n520071,0.6733739282935858,36.819423316046596,409.67446262948215,286.35666868649423,901.2585999444127,1248404351
n522733,0.6474030669778585,44.69442367553711,423.3398027718067,540.9927370492369,1248.1785954441875,1248404352
n523165,0.659208046272397,31.821231124922633,421.25464463606477,321.765657979995,943.1401719339192,1248404352
n524855,0.6073229014873505,32.42869069799781,379.1166415903717,340.13669984415174,904.5380777679384,1143541057
n525029,0.6633230950683355,48.43426123261452,446.55176321975887,260.6082041747868,1059.1744540724903,1248404353
n52544,0.5806570407003164,34.440756076946855,384.4994946848601,273.86634005233645,856.2121051363647,1160319046
n525901,0.6229649297893047,29.090362368151546,421.6669818852097,638.7085532769561,1260.1808768231422,1248404355
n526228,0.5297581665217876,36.426771664991975,511.1802814062685,298.78409998491406,1076.544329058379,1038677497
n527290,0.639293109998107,42.46560740284622,409.83722428791225,355.2058159839362,1031.3696169760078,1248404355
n527589,0.6541849579662085,41.45061085000634,420.6174425780773,264.3561949953437,893.3669379912317,1248404353
n528403,0.46067999210208654,28.587145963683724,388.0221208091825,205.39176207967103,796.557730063796,795394458
n530733,0.6679869256913662,33.51158392615616,446.166884386912,284.17893778532743,951.0053489357233,1248404355
n531359,0.6464228499680758,39.60471856407821,443.2928245514631,284.27295316942036,949.9157189857215,1260987914
n531731,0.679149990901351,41.62760451436043,422.9287710040808,248.45846206881106,885.0988070480525,1248404356
n532191,0.7108999416232109,37.17840323224664,443.12374433502555,334.9532780703157,1000.4270921926945,1361656780
n532213,0.6260708905756474,41.09716950915754,448.1610585935414,152.61159697547555,828.0723460484296,1143541056
n534106,0.6632469594478607,42.83820744603872,420.2408550772816,394.8282061610371,1027.7896060142666,1248404349
n536256,0.6200559437274933,44.13023265078664,411.5831495728344,284.95228895917535,984.8047320265323,1248404354
n538039,0.5965600721538067,25.250488659366965,369.22779213637114,274.9608939047903,820.1819469686598,1143541053
n538684,0.5872971378266811,34.62957195006311,399.8379602562636,350.95041966997087,951.918883016333,1143541057
n540852,0.7071029394865036,49.63605850934982,482.40976384840906,313.28533100895584,1038.661102997139,1411991208
n541482,0.4774669650942087,31.699796672910452,406.16154787130654,266.0543031524867,893.1456238497049,858312545
n541688,0.5895579233765602,30.280201230198145,370.62088027596474,345.12872411869466,900.4948250949383,1143541057
n54180,0.6494999397546053,42.84963826648891,450.44222683645785,657.1552229579538,1338.2922403980047,1260987916
n541854,0.6871582008898258,30.417913105338812,403.92995276488364,433.2656259648502,1032.852326054126,1248404354
n542609,0.5867760628461838,36.45330714061856,497.35865951515734,268.1130189448595,1018.1403029710054,1143541056
n543966,0.6394179072231054,41.50010226294398,481.832119403407,324.02725145220757,1055.8687089942396,1248404353
n54424,0.5834340117871761,34.97202484868467,370.95992639660835,271.5781182050705,832.3388169519603,1143541043
n544255,0.655242009088397,39.683769224211574,408.39185169897974,344.07573682256043,967.6506780087948,1260987917
n545516,0.6303400732576847,34.77929253131151,439.1098639462143,279.0755843743682,932.3057788424194,1248404354
n546616,0.6302609108388424,31.89059137366712,430.2185622509569,281.3995068427175,922.9864701628685,1248404357
n546884,0.6384281441569328,42.18830028548837,423.43880282714963,273.22097192518413,906.9420162122697,1248404355
n548534,0.5815071053802967,41.89522820524871,540.4861730057746,296.62189609371126,1126.3905728701502,1143541044
n549922,0.6059140432626009,42.21127764321864,541.8951865285635,175.09081400930882,1001.818077871576,1143541051
n55058,0.7807679940015078,48.55220206081867,528.1277338508517,422.7180180605501,1205.68047137931,1562994512
n551964,0.6427350454032421,42.386124609038234,421.3108355179429,175.80771702341735,863.0121459718794,1248404356
n554880,0.6190098356455564,42.23422356881201,565.7206275500357,270.50336892716587,1125.6248531863093,1143541052
n556604,0.609538983553648,35.98663676530123,487.7175451256335,394.56821023486555,1118.0184637196362,1210653478
n557666,0.6060278974473476,29.596515465527773,372.3356700502336,262.0427147485316,818.5591429937631,1143541057
n560243,0.6162840873003006,47.86344640888274,449.60176828317344,282.49890520237386,1073.7975179217756,1248404353
n562105,0.6386109162122011,39.03848142363131,451.1200268752873,391.2236518226564,1076.437760842964,1195972707
n565418,0.5479739047586918,35.5692901648581,460.0894688628614,258.002056973055,941.0796221345663,1038677495
n566028,0.5565441679209471,37.99980832263827,518.4491416439414,379.06140903942287,1156.5694788005203,1038677494
n567860,0.6400779820978642,38.67669613100588,405.82486358471215,326.87170384451747,938.9557170215994,1248404351
n570181,0.5736020393669605,40.99945328198373,534.9781420081854,172.81379597261548,987.5354880932719,1143541049
n571179,0.698672141879797,44.80614932253957,481.31819581612945,287.8142111003399,1014.8442888166755,1300836005
n572716,0.594231067225337,37.88913646712899,444.62055480107665,409.20171281322837,1082.8686258755624,1143541057
n573460,0.6291752215474844,24.967207107692957,371.1689750198275,286.6336270235479,832.4162126518786,1143541054
n574498,0.6564578507095575,35.9225794672966,424.03919040225446,584.6809179056436,1219.3908400367945,1210653482
n575770,0.6493520922958851,44.610986253246665,477.2539215628058,316.3356159348041,1036.2485020887107,1248404352
n57848,0.6904629990458488,30.366051010787487,405.8529641479254,278.6722087766975,892.6271498203278,1248404355
n578564,0.5987600889056921,38.48070534877479,495.4455513507128,306.36567110195756,1056.9192490074784,1160319051
n579256,0.6569391116499901,44.74582546390593,465.6853841152042,277.39902399480343,1043.2070908136666,1248404354
n579928,0.7586840074509382,53.699850337579846,503.867928404361,377.90224817581475,1230.9815320186317,1458130957
n58220,0.6354739889502525,37.13934891857207,406.1694680713117,271.52316295541823,882.4300940614194,1248404346
n59147,0.6554899737238884,33.53760950267315,446.62442710250616,439.94929688051343,1108.3630376961082,1248404355
n59627,0.6416011601686478,43.9621249679476,441.74981978721917,286.77558177150786,946.9350732397288,1300836003
n59676,0.5975440144538879,31.550505897030234,393.54661921970546,399.92694463580847,999.074944993481,1160319048
n62458,0.6596660241484642,34.93596659973264,384.18571883812547,271.11154119484127,840.9086419269443,1143541049
n6309,0.643688952550292,46.87276831828058,410.16328730620444,277.6609780266881,1020.7868800498545,1248404355
n64959,0.5816358607262373,42.95994550921023,551.9093887414783,271.48298895917833,1112.2874561697245,1143541053
n65202,0.6719247903674841,34.866866655647755,422.3719243891537,281.32734703831375,949.7127179056406,1248404352
n65230,0.6347261369228363,41.526211658492684,428.16281085833907,334.774182876572,978.3500609919429,1260987916
n65866,0.6279819644987583,40.01299571245909,433.27000294812024,314.63901745155454,959.0458951424807,1260987918
n65885,0.6784098222851753,51.74435651861131,415.34496773965657,311.2138146534562,1119.7858049999923,1260987912
n66756,0.614542979747057,31.185543164610863,399.71796330064535,272.92358269914985,874.3870360776782,1143541055
n67005,0.6471520755439997,40.40689440444112,456.240878906101,288.1337320432067,984.0570732485503,1260987914
n68769,0.6607901304960251,37.56237146444619,406.75392001867294,520.6563400570303,1136.8303932249546,1248404355
n6908,0.597124919295311,26.355991140007973,376.02833891287446,276.2851489242166,844.5279041770846,1160319049
n69237,0.6545940414071083,45.92294339090586,419.0835109911859,266.1866447888315,998.3244847971946,1248404355
n70461,0.6127429660409689,39.68658042140305,476.57566936686635,270.7055292557925,992.571275215596,1143541055
n71728,0.6185350939631462,29.927238821983337,376.7062972765416,372.8253978770226,929.6153599862009,1143541052
n77818,0.640704995021224,38.09569519944489,411.6488534491509,268.01738189533353,890.243407106027,1260987910
n79078,0.6334950448945165,39.47935067117214,430.8772514341399,347.2288240445778,998.3244430040941,1260987911
n83784,0.6322001572698355,37.39755251444876,419.5911595597863,277.86169992759824,910.3677412495017,1248404348
n86120,0.5960110574960709,35.328138154000044,372.20083200372756,269.21984064392745,835.2270221803337,1143541051
n88366,0.5534340161830187,30.374661087989807,352.3650935385376,258.49133380688727,782.1706891991198,1038677496
n88933,0.6416761316359043,37.092705722898245,420.69678590632975,380.0897537730634,1008.2911080680788,1248404346
n89148,0.6637070327997208,32.879511127248406,436.9968881364912,276.42639609985054,939.6089140791446,1260987917
n90294,0.6471900269389153,39.94256956502795,457.0029922761023,276.92123013548553,963.8155701104552,1248404355
n90944,0.6274280603975058,32.43275126442313,392.5165047403425,278.1293790321797,865.7529060728848,1210653480
n9181,0.672793947160244,42.97171323560178,453.1621232163161,432.33694205991924,1115.8260630909353,1260987912
n92308,0.6062139291316271,39.48650951497257,375.8526782039553,271.52568683959544,919.3856709171087,1143541056
n94074,0.6452638190239668,33.64812373183668,408.11802446842194,294.5336711127311,908.3738948684186,1195972703
n95313,0.6515190470963717,38.18907146342099,461.9010661263019,1523.8252119161189,2211.3238140009344,1248404356
n95369,0.5841769743710756,44.7053067618981,561.9533609133214,268.7253470066935,1140.5485850991681,1160319049
n95904,0.64514996483922,29.68900464475155,413.9237639028579,283.8712981902063,892.6220037974417,1248404354
n97485,0.6168689578771591,33.68737082928419,413.69589138776064,405.2529130131006,1018.4820319991559,1248404356
n98540,0.6923091132193804,44.6060374379158,450.2024641260505,377.5665736757219,1058.30208491534,1311322349
n98544,0.611195107921958,43.37531863711774,459.90794943645597,269.83774080872536,966.719213174656,1260987916
n9856,0.6131802219897509,28.461917070671916,380.7735270820558,321.9145170878619,889.2976369243115,1160319047
